region,location_name,rating,review_text,source
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,Pantai nya bersih terawat,Google Maps
Wilayah Bali Utara,Lovina Beach,4,Nice shops and vendors are here on cozy beach.,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,3,"Schöner dunkler Strand. Müll ist zwar da, aber nicht unangenehm viel. Im Juli kann man hier gut den Sonnenuntergang angucken. Zur Zeit extrem wenig Touristen hier. Schön, dass es leer ist, aber man wird von jeeeedem Einheimischen angesprochen, weil die einem was verkaufen wollen. Viel Leerstand & zum Teil sehr runtergekommen. Wenn man nicht eine super Unterkunft hat, reichen hier 2-3 Tage auf jeden Fall aus.",Google Maps
Wilayah Bali Utara,Lovina Beach,4,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,Dua kali mengunjungi tempat ini dan ga pernah bosan. Tiket masuknya pun masih sangat terjangkau.,Google Maps
Wilayah Bali Utara,Lovina Beach,2,"Pantai dipatok 10.000 untuk parkir mobil.
Begitu mobil masuk area parkir langsung banyak mata mengintai. Baru turun mobil ditunggu oleh orang-orang yang langsung menawarkan lihat lumba-lumba dan barang jualan. Pantainya sendiri tidak cukup bagus.
Saya paling benci diganggu ketika ingin sight-seeing bersama keluarga.",Google Maps
Wilayah Bali Utara,Lovina Beach,4,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,Quiet beach but not with white or golden sand. There are a lot of shops and food places around if you are looking to relax on the beach. Swimming in the sea wasn’t best experience as the water was grey on the day we went.,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,3,Pantai pasir hitam kebanggaan masyarakat Singaraja. Bagus cukup bersih tetapi kurang penataan. Toko toko cendera mata kurang tertata rapi. Tanaman bunga sangat sedikit. Harus di tata ulang.,Google Maps
Wilayah Bali Utara,Lovina Beach,3,Nice view but too many hawkers trying to get you to see their dolphins and selling Junk,Google Maps
Wilayah Bali Utara,Lovina Beach,4,Tempatnya lihat lumba lumba tp bila mau ke sini harus bener bener pagi jam 6 sudah ready di sini bila tidak ya kita hanya bisa  scotling melihat terumbu karang dan ikan ikan bermacam warna. Luar biasa mantap.,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Kalau anda selepas penyeberangan Ketapang Gilimanuk lewat Bali Utara maka bisa singgah di Pantai ini
Teman traveler bisa sewa perahu untuk melihat kumpulan lumba² ditengah laut. Di pinggir pantai juga ada resto tempat makan yang bisa di singgahi
Waktu paling tepat untuk melihat lumba lumba antara pukul 06.00-09.00 pagi.
Kalau siang hari biasanya agak susah melihat kumpulan lumba lumba jadi harus menyeberang agak ke tengah laut",Google Maps
Wilayah Bali Utara,Lovina Beach,5,"First, it's a bit 'empty' compare to the beaches down south (looking at Kuta, Canggu etc) . Well, also because we arrived really early in the morning, bcoz we went from Denpasar in the middle of the night.

Then we rented a boat to see the dolphins! Yess, dolphin sightings is the main attraction here! It's better to get early, as the morning view was just amazing. Look at the sky! The mountainous background add more dramatic effect here. Lol. The air was a bit chill though.

There will be many boats just like us, searching for dolphins. If one saw it, every boats will race towards it. Quite fun!",Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Sunrise Bagus Banget...
Pemilik kapal ramah...
Dapat 80k / pax..",Google Maps
Wilayah Bali Utara,Lovina Beach,5,Destinasi wisata yg bagus  view nya...ada tenant es krim yg enak  jg disitu,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,3,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,Kalau mau lihat dolphin juga snorkeling di Lovina and berenang sama dolphin tolong hubungi saya +6281338490820,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Beautiful beach, not to crowded",Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Lovina is synonymous to Dolphins and Tranquility. Always come here to have break from everything that the bustling Seminyak, Kuta and Ubud offers.",Google Maps
Wilayah Bali Utara,Lovina Beach,5,"We booked a dolphin tour with Edi Popeye (WhatsApp: +6285237477172) and we highly recommend going with him and his team. They go slightly later than the other boats, do not chase the dolphins, and they gave us the opportunity to swim with them using the swings on the boat. We also did some snorkeling on the reef on the way back! And the package was only 300k per person. That was a great experience while respecting the animals!",Google Maps
Wilayah Bali Utara,Lovina Beach,1,,Google Maps
Wilayah Bali Utara,Lovina Beach,3,"Сам пляж хороший, есть где погулять и на что посмотреть. Но мне очень не понравилось отношение местных туристов к чистоте. Семья ужинает у статуи дельфина, тут же оставляет контейнеры от еды и уходит. Мусор везде, куда ни глянь.",Google Maps
Wilayah Bali Utara,Lovina Beach,4,Be careful with snakes in the sea. They looks poisonous.,Google Maps
Wilayah Bali Utara,Lovina Beach,1,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Located in North Bali, famous with the dolphins, Black/Grey sand, the air temperature is a bit hot during the day.  That's a little characteristic of Lovina Beach. But this place is very quiet and safe for vacation. Very easy to get all kinds of food, especially seafood as my favorite, there are many choices ranging from salads, fish soup, fish satay, grilled fish, fish peppers, and other various seafood dishes. Everyone I met was friendly. For me the most important thing of all is that the standard of cleanliness here needs to be appreciated because it makes us feel comfortable.",Google Maps
Wilayah Bali Utara,Lovina Beach,4,"Sangat seruu banget anak"" Sangat bergembira dan antusias sekali lihat lumba"", nyam dan ramah yng punya prahu.",Google Maps
Wilayah Bali Utara,Lovina Beach,4,Cari lumba2 pagi2.. kjar2an sm kapal pengunjung lain biar lihat dr dekat...jdnya lumba2nya lari..,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Nice, lovin it",Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Bukan sekedar tempat wisata pantai dengan pemandangan alamnya yang eksotis khas Bali.

Pantai lovina adalah tempat yang menawarkan pengalaman yang takkan terlupakan khususnya bagi anak dan keluarga terutama untuk momen melihat secara langsung dengan jarak sedekat-dekatnya fauna ikan lumba-lumba liar berkeliaran bebas di alam, rumah sebenarnya. Bukan di tempat sempit yang begitu menyiksa. juga pengalaman snorkling seperti pada umumnya di taman laut.

Namun saran saya, sebaiknya sebelum kesini cari kontak pic untuk sewa perahu. Karena harus datang lebih dini hari untuk bisa dapat sewa perahu on the spot...pengalaman saya, paling telat agar dapat momen lumba-lumba keluar mencari makan adalah perahu berangkat jam 06.15 WITA. namun begitu jangan khawatir, penduduk sekitar sangat welcome juga helpful..

sebagai acuan harga per orang di Mei 2022 kmrn, Tarif perahu saja per orang adalah kisaran Rp.75-100rb, Tarif perahu + sewa kacamata utk snorkling kisaran Rp.125 - 175rb.

semoga bermanfaat dan jaya selalu Pariwisata  Bali dan Pariwisata Indonesia..",Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Pantai yang terkenal di buleleng, terkenal dengan wisata melihat lumba-lumba ke tengah laut",Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Well-worth the 2hrs drive from Ubud to come here for sunrise dolphin watching! ✨ Seeing them up close was such a magical experienceand I can't believe it cost less than $10sgd?! (Booked via Klook). If you want to support the boat driver directly, you can WhatsApp Gede at +62 813 3729 7472. Meet-up was 6am near Lovina Beach. Sunrise dolphin watching only cost $62,000idr and it's $70,000idr with snorkelling. Don't forget to tip the boat driver! It means a lot to them coming out of the pandemic",Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,"Tour gedaan om dolfijnen te spotten en mee te zwemmen. Super gave ervaring!!
Strand is niet veel en veel locals die je van alles willen verkopen en geen nee horen",Google Maps
Wilayah Bali Utara,Lovina Beach,4,Kejar kejarin lumba2 nya pk perahu tp ud dkt malah ngilang msk ke dlm laut lg tp seru jg,Google Maps
Wilayah Bali Utara,Lovina Beach,4,Local style stuff food was okay,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,Pertama kali lewat pantai Utara bali,Google Maps
Wilayah Bali Utara,Lovina Beach,5,Are you wanna try this ? Please contack me on my whatsapp +6281237543791,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,"Spędziłam w lovina prawie miesiąc, biedne ale bardzo przyjazne miejsce",Google Maps
Wilayah Bali Utara,Lovina Beach,5,Sunset,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,Amazing place,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,Tempat rekreasi pantai,Google Maps
Wilayah Bali Utara,Lovina Beach,3,"Jauh2 datang kemari perjalanan 2 jam.
Jam 6 pagi ikut tur dolphin.. Memang kelihatan dolphinnya tapi dari jauh dan hanya sekilas  mungkin karena cuaca (kata nelayan kapal) atau takut sama kapal yang banyak (my opinion). Jadi bintang 3 menandakan anda punya peluang untuk lihat dolphin 50 persen.. 50 persennya lagi zonk.
Oh ya biayanya private boat untuk 2 orang Rp. 400.000.
Saya anggap tidak jodoh untuk lihat dolphin.",Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,Goodlah,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Pantainya bersih, tempat parkir memadai, makanan relatif murah, cocok untuk liburan santai bersama keluarga.",Google Maps
Wilayah Bali Utara,Lovina Beach,3,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,"Nice black sand beach, get lot of food close to it. Very shallow and coral can be seen without diving inside the water. Saw dolphins, but was aghast the way the dolphins are chased in boats for a better view.",Google Maps
Wilayah Bali Utara,Lovina Beach,3,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,Tempat rekreasi keluarga dengan pemandangan alam pantai yang indah di Utara Bali.,Google Maps
Wilayah Bali Utara,Lovina Beach,3,"It’s a beach and not much more. Not particularly interesting.

Not inviting for swimming and a lot of garbage.

Plenty of small tour boats and people who try to sell you dolphin tours.",Google Maps
Wilayah Bali Utara,Lovina Beach,4,"Sisi lain dari pulau Bali, sebuah pantai yang indah, habitat alami lumba-lumba",Google Maps
Wilayah Bali Utara,Lovina Beach,1,"Hati2 deh di lovina,orang bali pada gak bener semenjak pandemi udh gk kyk dulu. berubah drastis.semenjak pandemi apa2 diduitin. sebenarnya gak bisa salahin lovina jg.org bali yg bawa tamu juga curang masa dibilang lumba2 ada siang. Saya saranin pinter2 pilih guide di Bali mereka sudah sengkongkol dgn orang pantai. masa jam 12 siang dibilang ada lumba2. pemerintah harus tindak langsung. nama bali bs jelek.udh gitu dijaminin lagi.",Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Bagi yg mau sewa perahu dan tdk ada kenalan, bisa kesini, karena bakal banyak yang menawarkan jasa perahu untuk lihat lumba2. Tempat lumayan bersih dan penduduknya ramah2",Google Maps
Wilayah Bali Utara,Lovina Beach,3,"Google map harus diprotest. Ada jalan besar, diarahkan ke jalan curam naik turun, mana sdh malam.. Diawal ini jalan besar, makin diikuti ternyata malah jalanan curam, parah bgt google map, tlg dievaluasi lagi jalanan mana yg layak apalagi buat pariwisata. Gak menyenangkan jadinya menuju ke Lovina jika diarahkan lewat jalanan gelap, berliku2",Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"ada tempat sholat deket pantai, bisa subuh di situ sebelum dolphin tour.
sarapan dan kopi/teh juga tersedia di pagi hari sebelum naik perahu, ada watung di pinggir pantai bisa buat bilas/toilet juga",Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"Bersih,nyaman,& aman",Google Maps
Wilayah Bali Utara,Lovina Beach,5,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,,Google Maps
Wilayah Bali Utara,Lovina Beach,4,,Google Maps
Wilayah Bali Utara,Lovina Beach,5,"you know, it's a cool place to swim with dolphins and see the plankton when it's still dark in the water. Feeling like in ""Star Wars"" when you fly in the outer space",Google Maps
